id_transaccion,fecha_hora,id_cuenta_origen,id_cuenta_destino,tipo_transaccion,monto,estado,canal,descripcion
TRX-20231225-01396,12/25/2023 1:58,ACC-00184,ACC-00452,TRANSFERENCIA,1410202.32,EXITOSA,APP_MOVIL,Transferencia a ACC-00452
TRX-20231225-02375,12/25/2023 15:47,ACC-00005,,DEPOSITO,2438388.07,EXITOSA,CAJERO,Depósito en cuenta
TRX-20231225-02653,12/25/2023 22:57,ACC-00262,ACC-00392,TRANSFERENCIA,1564989.69,EXITOSA,WEB,Transferencia a ACC-00392
TRX-20231225-04065,12/25/2023 15:35,ACC-00079,,DEPOSITO,3194365.21,EXITOSA,WEB,Depósito en cuenta
TRX-20231225-04317,12/25/2023 6:32,ACC-00390,ACC-00128,TRANSFERENCIA,3253811.53,EXITOSA,WEB,Transferencia a ACC-00128
TRX-20231225-04605,12/25/2023 20:01,ACC-00285,,RETIRO,761286.21,RECHAZADA,CAJERO,Retiro en cajero
TRX-20231225-05297,12/25/2023 4:57,ACC-00352,ACC-00174,TRANSFERENCIA,785158.3,PENDIENTE,APP_MOVIL,Transferencia a ACC-00174
TRX-20231225-06883,12/25/2023 2:40,ACC-00460,,RETIRO,1324715.73,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231225-07676,12/25/2023 6:44,ACC-00060,ACC-00025,TRANSFERENCIA,457729.43,EXITOSA,APP_MOVIL,Transferencia a ACC-00025
TRX-20231225-07882,12/25/2023 6:40,ACC-00073,,RETIRO,1129377.37,EXITOSA,WEB,Retiro en cajero
TRX-20231225-08185,12/25/2023 6:58,ACC-00263,ACC-00343,TRANSFERENCIA,4041681.96,PENDIENTE,WEB,Transferencia a ACC-00343
TRX-20231225-08383,12/25/2023 15:05,ACC-00008,,DEPOSITO,5876590,EXITOSA,WEB,Depósito en cuenta
TRX-20231226-02941,12/26/2023 4:48,ACC-00168,,DEPOSITO,8271632.04,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231226-03198,12/26/2023 4:37,ACC-00293,ACC-00171,TRANSFERENCIA,1411436.69,EXITOSA,APP_MOVIL,Transferencia a ACC-00171
TRX-20231226-04689,12/26/2023 22:04,ACC-00263,,DEPOSITO,3030266.16,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231226-05075,12/26/2023 12:52,ACC-00352,ACC-00050,TRANSFERENCIA,2073514.07,EXITOSA,WEB,Transferencia a ACC-00050
TRX-20231226-05405,12/26/2023 1:35,ACC-00463,,DEPOSITO,8476340.34,EXITOSA,WEB,Depósito en cuenta
TRX-20231226-07482,12/26/2023 7:26,ACC-00081,,DEPOSITO,710830.05,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231226-08098,12/26/2023 21:35,ACC-00467,ACC-00338,TRANSFERENCIA,1331226.9,PENDIENTE,WEB,Transferencia a ACC-00338
TRX-20231226-08889,12/26/2023 10:58,ACC-00284,,RETIRO,1464214.17,RECHAZADA,CAJERO,Retiro en cajero
TRX-20231227-00208,12/27/2023 14:07,ACC-00026,,RETIRO,1800513.64,EXITOSA,WEB,Retiro en cajero
TRX-20231227-01306,12/27/2023 8:51,ACC-00331,ACC-00496,TRANSFERENCIA,4869913.5,EXITOSA,CAJERO,Transferencia a ACC-00496
TRX-20231227-02062,12/27/2023 12:52,ACC-00256,,DEPOSITO,8999973.54,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20231227-02615,12/27/2023 20:09,ACC-00255,ACC-00201,TRANSFERENCIA,859954.39,EXITOSA,APP_MOVIL,Transferencia a ACC-00201
TRX-20231227-04682,12/27/2023 4:46,ACC-00279,ACC-00389,TRANSFERENCIA,1503882.81,EXITOSA,WEB,Transferencia a ACC-00389
TRX-20231227-04711,12/27/2023 20:07,ACC-00095,ACC-00363,TRANSFERENCIA,3133339.09,EXITOSA,APP_MOVIL,Transferencia a ACC-00363
TRX-20231227-05447,12/27/2023 19:22,ACC-00325,ACC-00292,TRANSFERENCIA,2902304.34,EXITOSA,CAJERO,Transferencia a ACC-00292
TRX-20231227-05989,12/27/2023 10:43,ACC-00229,ACC-00024,TRANSFERENCIA,4362641.26,EXITOSA,WEB,Transferencia a ACC-00024
TRX-20231227-06575,12/27/2023 0:00,ACC-00144,,PAGO_SERVICIO,130968.64,EXITOSA,WEB,Pago de servicio
TRX-20231227-06653,12/27/2023 1:49,ACC-00299,,RETIRO,550499.35,EXITOSA,CAJERO,Retiro en cajero
TRX-20231227-07160,12/27/2023 13:56,ACC-00271,ACC-00052,TRANSFERENCIA,2750905.58,EXITOSA,WEB,Transferencia a ACC-00052
TRX-20231227-08696,12/27/2023 15:02,ACC-00425,,PAGO_SERVICIO,42449.93,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20231227-08817,12/27/2023 19:14,ACC-00175,ACC-00125,TRANSFERENCIA,4103342.88,PENDIENTE,CAJERO,Transferencia a ACC-00125
TRX-20231228-00875,12/28/2023 22:38,ACC-00065,,PAGO_SERVICIO,493399.8,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20231228-01323,12/28/2023 20:11,ACC-00473,,PAGO_SERVICIO,379823.12,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20231228-01486,12/28/2023 22:56,ACC-00497,,RETIRO,2871207.97,EXITOSA,CAJERO,Retiro en cajero
TRX-20231228-02480,12/28/2023 4:15,ACC-00287,,DEPOSITO,4835391.43,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20231228-03315,12/28/2023 0:49,ACC-00466,ACC-00085,TRANSFERENCIA,1944432.79,EXITOSA,CAJERO,Transferencia a ACC-00085
TRX-20231228-04877,12/28/2023 19:57,ACC-00206,,DEPOSITO,7123528.41,EXITOSA,WEB,Depósito en cuenta
TRX-20231228-04965,12/28/2023 23:15,ACC-00182,,DEPOSITO,1409438.6,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231228-05070,12/28/2023 6:45,ACC-00447,ACC-00443,TRANSFERENCIA,4662184.39,EXITOSA,CAJERO,Transferencia a ACC-00443
TRX-20231228-05364,12/28/2023 12:30,ACC-00404,,DEPOSITO,4327160.33,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231228-05899,12/28/2023 19:22,ACC-00391,ACC-00455,TRANSFERENCIA,1346891.2,EXITOSA,WEB,Transferencia a ACC-00455
TRX-20231228-06051,12/28/2023 18:59,ACC-00383,,DEPOSITO,4769859.6,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20231228-09076,12/28/2023 9:58,ACC-00371,,PAGO_SERVICIO,402637.77,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20231229-01798,12/29/2023 15:24,ACC-00117,,RETIRO,2303165.88,EXITOSA,CAJERO,Retiro en cajero
TRX-20231229-02305,12/29/2023 10:10,ACC-00225,,RETIRO,2591315.94,EXITOSA,WEB,Retiro en cajero
TRX-20231229-02679,12/29/2023 23:05,ACC-00344,ACC-00140,TRANSFERENCIA,4691469.09,EXITOSA,CAJERO,Transferencia a ACC-00140
TRX-20231229-04016,12/29/2023 0:27,ACC-00208,,DEPOSITO,4370282.29,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231229-04349,12/29/2023 2:26,ACC-00312,ACC-00135,TRANSFERENCIA,1829812.09,EXITOSA,APP_MOVIL,Transferencia a ACC-00135
TRX-20231229-04518,12/29/2023 14:45,ACC-00485,,DEPOSITO,5029690.27,EXITOSA,WEB,Depósito en cuenta
TRX-20231229-04769,12/29/2023 15:53,ACC-00288,,PAGO_SERVICIO,253619.31,PENDIENTE,WEB,Pago de servicio
TRX-20231229-06238,12/29/2023 6:24,ACC-00397,,DEPOSITO,3934270.61,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231229-06654,12/29/2023 22:03,ACC-00240,ACC-00081,TRANSFERENCIA,4625523.07,EXITOSA,CAJERO,Transferencia a ACC-00081
TRX-20231229-06750,12/29/2023 11:51,ACC-00008,,PAGO_SERVICIO,314389.29,EXITOSA,WEB,Pago de servicio
TRX-20231229-06911,12/29/2023 9:44,ACC-00334,ACC-00231,TRANSFERENCIA,2118310.17,EXITOSA,APP_MOVIL,Transferencia a ACC-00231
TRX-20231229-06998,12/29/2023 3:04,ACC-00449,,RETIRO,711452.79,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231229-08505,12/29/2023 7:19,ACC-00405,,PAGO_SERVICIO,457387.62,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20231229-09116,12/29/2023 6:45,ACC-00483,,RETIRO,691213.5,PENDIENTE,SUCURSAL,Retiro en cajero
TRX-20231229-09485,12/29/2023 23:12,ACC-00314,,PAGO_SERVICIO,437995.03,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20231230-01539,12/30/2023 4:46,ACC-00092,ACC-00227,TRANSFERENCIA,1265152.66,EXITOSA,APP_MOVIL,Transferencia a ACC-00227
TRX-20231230-02004,12/30/2023 3:37,ACC-00427,,DEPOSITO,5451034.54,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231230-02195,12/30/2023 15:32,ACC-00444,,DEPOSITO,3946536.15,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231230-02383,12/30/2023 17:56,ACC-00228,,PAGO_SERVICIO,144978.58,EXITOSA,CAJERO,Pago de servicio
TRX-20231230-04378,12/30/2023 19:58,ACC-00309,,RETIRO,1942094.83,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231230-04508,12/30/2023 5:10,ACC-00469,,DEPOSITO,8194209.3,EXITOSA,CAJERO,Depósito en cuenta
TRX-20231230-05107,12/30/2023 10:26,ACC-00136,ACC-00447,TRANSFERENCIA,816904.38,EXITOSA,APP_MOVIL,Transferencia a ACC-00447
TRX-20231230-05520,12/30/2023 0:50,ACC-00136,,RETIRO,2448468.13,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231230-06965,12/30/2023 23:17,ACC-00371,ACC-00258,TRANSFERENCIA,502794.22,EXITOSA,SUCURSAL,Transferencia a ACC-00258
TRX-20231230-08543,12/30/2023 12:03,ACC-00458,,RETIRO,1786102.6,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231230-08970,12/30/2023 22:10,ACC-00460,ACC-00372,TRANSFERENCIA,333173.87,EXITOSA,APP_MOVIL,Transferencia a ACC-00372
TRX-20231230-09460,12/30/2023 7:56,ACC-00129,ACC-00122,TRANSFERENCIA,451384.75,EXITOSA,APP_MOVIL,Transferencia a ACC-00122
TRX-20231230-09848,12/30/2023 7:36,ACC-00352,,DEPOSITO,4054644.05,EXITOSA,CAJERO,Depósito en cuenta
TRX-20231231-00212,12/31/2023 0:34,ACC-00068,ACC-00008,TRANSFERENCIA,1933298.57,EXITOSA,WEB,Transferencia a ACC-00008
TRX-20231231-00231,12/31/2023 9:24,ACC-00312,,RETIRO,1445849.04,EXITOSA,WEB,Retiro en cajero
TRX-20231231-02066,12/31/2023 4:31,ACC-00466,ACC-00312,TRANSFERENCIA,4060573.29,EXITOSA,APP_MOVIL,Transferencia a ACC-00312
TRX-20231231-04946,12/31/2023 21:32,ACC-00184,,DEPOSITO,1490049.24,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231231-05541,12/31/2023 18:53,ACC-00274,ACC-00309,TRANSFERENCIA,2189944.95,EXITOSA,APP_MOVIL,Transferencia a ACC-00309
TRX-20231231-05880,12/31/2023 21:37,ACC-00145,,DEPOSITO,9952895.35,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20231231-05887,12/31/2023 3:10,ACC-00396,,RETIRO,898114.62,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20231231-06309,12/31/2023 18:52,ACC-00228,,RETIRO,2227133.55,EXITOSA,CAJERO,Retiro en cajero
TRX-20231231-06434,12/31/2023 5:58,ACC-00390,ACC-00066,TRANSFERENCIA,4467074.13,EXITOSA,APP_MOVIL,Transferencia a ACC-00066
TRX-20231231-08811,12/31/2023 9:56,ACC-00268,ACC-00341,TRANSFERENCIA,4434590.97,EXITOSA,APP_MOVIL,Transferencia a ACC-00341
TRX-20231231-08830,12/31/2023 7:50,ACC-00403,,DEPOSITO,6971007.72,EXITOSA,WEB,Depósito en cuenta
TRX-20240101-01831,1/1/2024 18:52,ACC-00123,ACC-00145,TRANSFERENCIA,883813.27,EXITOSA,CAJERO,Transferencia a ACC-00145
TRX-20240101-01993,1/1/2024 11:51,ACC-00468,,DEPOSITO,6021240.81,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240101-02382,1/1/2024 4:50,ACC-00071,ACC-00450,TRANSFERENCIA,4835823.24,PENDIENTE,WEB,Transferencia a ACC-00450
TRX-20240101-03204,1/1/2024 19:25,ACC-00416,,PAGO_SERVICIO,458132.89,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240101-03476,1/1/2024 18:53,ACC-00468,,RETIRO,1248022.25,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240101-04364,1/1/2024 2:32,ACC-00037,,RETIRO,2020360.51,EXITOSA,WEB,Retiro en cajero
TRX-20240101-04788,1/1/2024 19:31,ACC-00171,,DEPOSITO,5778581.95,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240101-05046,1/1/2024 2:19,ACC-00330,ACC-00103,TRANSFERENCIA,1718892.6,PENDIENTE,WEB,Transferencia a ACC-00103
TRX-20240101-05499,1/1/2024 8:34,ACC-00016,ACC-00298,TRANSFERENCIA,436639.93,EXITOSA,WEB,Transferencia a ACC-00298
TRX-20240101-05936,1/1/2024 4:57,ACC-00102,,DEPOSITO,3134579.3,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240101-06630,1/1/2024 13:37,ACC-00195,,RETIRO,72171.27,PENDIENTE,WEB,Retiro en cajero
TRX-20240101-06736,1/1/2024 10:44,ACC-00378,,PAGO_SERVICIO,339426.96,EXITOSA,CAJERO,Pago de servicio
TRX-20240101-08807,1/1/2024 16:59,ACC-00198,,RETIRO,786035.62,EXITOSA,WEB,Retiro en cajero
TRX-20240101-09450,1/1/2024 0:24,ACC-00303,,PAGO_SERVICIO,93976.03,PENDIENTE,WEB,Pago de servicio
TRX-20240101-09553,1/1/2024 17:09,ACC-00317,ACC-00236,TRANSFERENCIA,554072.71,EXITOSA,WEB,Transferencia a ACC-00236
TRX-20240101-09911,1/1/2024 10:41,ACC-00444,ACC-00232,TRANSFERENCIA,1058541.17,EXITOSA,APP_MOVIL,Transferencia a ACC-00232
TRX-20240102-00483,1/2/2024 16:11,ACC-00378,ACC-00315,TRANSFERENCIA,4751092.95,EXITOSA,APP_MOVIL,Transferencia a ACC-00315
TRX-20240102-03533,1/2/2024 15:47,ACC-00135,,DEPOSITO,2682251.37,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240102-05480,1/2/2024 8:27,ACC-00492,,DEPOSITO,5748061.27,EXITOSA,WEB,Depósito en cuenta
TRX-20240102-05819,1/2/2024 7:25,ACC-00085,,RETIRO,2968026.25,EXITOSA,WEB,Retiro en cajero
TRX-20240102-06918,1/2/2024 21:21,ACC-00092,ACC-00156,TRANSFERENCIA,232572.78,EXITOSA,APP_MOVIL,Transferencia a ACC-00156
TRX-20240102-08969,1/2/2024 21:35,ACC-00041,ACC-00253,TRANSFERENCIA,3605418.6,EXITOSA,CAJERO,Transferencia a ACC-00253
TRX-20240102-09057,1/2/2024 12:08,ACC-00184,ACC-00113,TRANSFERENCIA,971358.27,EXITOSA,SUCURSAL,Transferencia a ACC-00113
TRX-20240102-09662,1/2/2024 3:00,ACC-00088,,DEPOSITO,4173668.19,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240103-01550,1/3/2024 9:10,ACC-00192,,DEPOSITO,1511966.69,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240103-02980,1/3/2024 6:29,ACC-00017,ACC-00392,TRANSFERENCIA,71899.14,EXITOSA,CAJERO,Transferencia a ACC-00392
TRX-20240103-04246,1/3/2024 10:47,ACC-00339,,RETIRO,113296.95,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240103-04649,1/3/2024 18:54,ACC-00190,,PAGO_SERVICIO,76113.17,EXITOSA,SUCURSAL,Pago de servicio
TRX-20240103-04738,1/3/2024 13:27,ACC-00418,ACC-00199,TRANSFERENCIA,4325521.16,EXITOSA,WEB,Transferencia a ACC-00199
TRX-20240103-05809,1/3/2024 12:00,ACC-00444,,RETIRO,1706902.94,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240103-06424,1/3/2024 17:03,ACC-00391,ACC-00360,TRANSFERENCIA,381457.64,EXITOSA,WEB,Transferencia a ACC-00360
TRX-20240103-06526,1/3/2024 0:29,ACC-00160,,RETIRO,732711.74,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240103-06591,1/3/2024 18:49,ACC-00256,ACC-00493,TRANSFERENCIA,3117081.08,EXITOSA,CAJERO,Transferencia a ACC-00493
TRX-20240103-07709,1/3/2024 19:24,ACC-00033,ACC-00292,TRANSFERENCIA,352657.93,EXITOSA,APP_MOVIL,Transferencia a ACC-00292
TRX-20240103-08290,1/3/2024 5:21,ACC-00436,ACC-00290,TRANSFERENCIA,3514015.67,EXITOSA,APP_MOVIL,Transferencia a ACC-00290
TRX-20240103-09221,1/3/2024 3:07,ACC-00348,,PAGO_SERVICIO,321303.52,EXITOSA,WEB,Pago de servicio
TRX-20240103-09742,1/3/2024 12:23,ACC-00277,,DEPOSITO,2924189.81,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240104-00787,1/4/2024 5:30,ACC-00417,ACC-00298,TRANSFERENCIA,3117949.94,EXITOSA,WEB,Transferencia a ACC-00298
TRX-20240104-01823,1/4/2024 22:44,ACC-00310,ACC-00385,TRANSFERENCIA,941901.6,EXITOSA,CAJERO,Transferencia a ACC-00385
TRX-20240104-02668,1/4/2024 5:36,ACC-00318,ACC-00026,TRANSFERENCIA,4611874.82,EXITOSA,APP_MOVIL,Transferencia a ACC-00026
TRX-20240104-02704,1/4/2024 11:32,ACC-00256,,DEPOSITO,3452020.87,EXITOSA,WEB,Depósito en cuenta
TRX-20240104-03479,1/4/2024 9:56,ACC-00450,ACC-00110,TRANSFERENCIA,2309999.26,EXITOSA,APP_MOVIL,Transferencia a ACC-00110
TRX-20240104-04182,1/4/2024 13:55,ACC-00217,,DEPOSITO,9239716.98,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240104-04572,1/4/2024 11:20,ACC-00164,ACC-00119,TRANSFERENCIA,4675735.46,PENDIENTE,APP_MOVIL,Transferencia a ACC-00119
TRX-20240104-04899,1/4/2024 18:18,ACC-00306,ACC-00090,TRANSFERENCIA,2866215.9,EXITOSA,SUCURSAL,Transferencia a ACC-00090
TRX-20240104-05115,1/4/2024 18:30,ACC-00324,,PAGO_SERVICIO,463714.78,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240104-05495,1/4/2024 8:25,ACC-00260,,RETIRO,205839.87,RECHAZADA,APP_MOVIL,Retiro en cajero
TRX-20240104-05906,1/4/2024 1:27,ACC-00489,,PAGO_SERVICIO,131140.06,EXITOSA,SUCURSAL,Pago de servicio
TRX-20240104-06605,1/4/2024 7:10,ACC-00380,,PAGO_SERVICIO,30970.57,EXITOSA,WEB,Pago de servicio
TRX-20240104-06657,1/4/2024 3:24,ACC-00226,ACC-00289,TRANSFERENCIA,779464.55,EXITOSA,APP_MOVIL,Transferencia a ACC-00289
TRX-20240104-07284,1/4/2024 7:49,ACC-00340,ACC-00103,TRANSFERENCIA,4161703.25,EXITOSA,WEB,Transferencia a ACC-00103
TRX-20240104-08267,1/4/2024 2:51,ACC-00269,,RETIRO,378238.24,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240104-08437,1/4/2024 0:56,ACC-00156,,RETIRO,1158210.47,RECHAZADA,WEB,Retiro en cajero
TRX-20240104-09062,1/4/2024 12:52,ACC-00432,,DEPOSITO,3595605.35,EXITOSA,WEB,Depósito en cuenta
TRX-20240104-09636,1/4/2024 8:20,ACC-00370,ACC-00178,TRANSFERENCIA,2373227.8,EXITOSA,CAJERO,Transferencia a ACC-00178
TRX-20240104-09690,1/4/2024 20:15,ACC-00495,,DEPOSITO,5602637.1,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240105-05332,1/5/2024 8:47,ACC-00177,ACC-00211,TRANSFERENCIA,2696056.58,EXITOSA,APP_MOVIL,Transferencia a ACC-00211
TRX-20240105-05361,1/5/2024 5:30,ACC-00209,,DEPOSITO,5814331.7,EXITOSA,WEB,Depósito en cuenta
TRX-20240105-05629,1/5/2024 3:15,ACC-00263,ACC-00059,TRANSFERENCIA,3330242.9,RECHAZADA,CAJERO,Transferencia a ACC-00059
TRX-20240105-06242,1/5/2024 6:33,ACC-00396,,RETIRO,2597929.48,EXITOSA,CAJERO,Retiro en cajero
TRX-20240105-07147,1/5/2024 4:35,ACC-00284,,RETIRO,1493344.3,EXITOSA,WEB,Retiro en cajero
TRX-20240105-09170,1/5/2024 18:39,ACC-00276,,RETIRO,2024862.33,EXITOSA,WEB,Retiro en cajero
TRX-20240105-09182,1/5/2024 16:46,ACC-00335,ACC-00180,TRANSFERENCIA,934084.99,EXITOSA,CAJERO,Transferencia a ACC-00180
TRX-20240105-09301,1/5/2024 18:25,ACC-00297,ACC-00206,TRANSFERENCIA,2493627.94,EXITOSA,SUCURSAL,Transferencia a ACC-00206
TRX-20240105-09639,1/5/2024 6:23,ACC-00382,ACC-00344,TRANSFERENCIA,3386033.49,PENDIENTE,CAJERO,Transferencia a ACC-00344
TRX-20240105-09720,1/5/2024 23:57,ACC-00442,,DEPOSITO,7915871.57,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240106-00901,1/6/2024 0:40,ACC-00102,ACC-00236,TRANSFERENCIA,3957734.11,RECHAZADA,APP_MOVIL,Transferencia a ACC-00236
TRX-20240106-02227,1/6/2024 7:00,ACC-00166,ACC-00360,TRANSFERENCIA,571636.59,EXITOSA,WEB,Transferencia a ACC-00360
TRX-20240106-02410,1/6/2024 14:00,ACC-00383,,RETIRO,2077114.15,EXITOSA,CAJERO,Retiro en cajero
TRX-20240106-03461,1/6/2024 10:04,ACC-00277,,DEPOSITO,3598851.26,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240106-03926,1/6/2024 21:07,ACC-00336,,DEPOSITO,4867632.96,EXITOSA,WEB,Depósito en cuenta
TRX-20240106-04292,1/6/2024 8:58,ACC-00333,,RETIRO,1996538.19,PENDIENTE,SUCURSAL,Retiro en cajero
TRX-20240106-04410,1/6/2024 16:55,ACC-00302,ACC-00379,TRANSFERENCIA,3339785.32,PENDIENTE,WEB,Transferencia a ACC-00379
TRX-20240106-05223,1/6/2024 2:05,ACC-00141,,PAGO_SERVICIO,10440.28,EXITOSA,CAJERO,Pago de servicio
TRX-20240106-06282,1/6/2024 3:44,ACC-00237,ACC-00321,TRANSFERENCIA,4774540.12,RECHAZADA,SUCURSAL,Transferencia a ACC-00321
TRX-20240106-06411,1/6/2024 19:31,ACC-00156,,RETIRO,379495.97,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240106-06552,1/6/2024 20:24,ACC-00381,ACC-00168,TRANSFERENCIA,3297441.46,EXITOSA,APP_MOVIL,Transferencia a ACC-00168
TRX-20240106-06648,1/6/2024 8:23,ACC-00157,,DEPOSITO,4606359.38,EXITOSA,WEB,Depósito en cuenta
TRX-20240106-06713,1/6/2024 0:42,ACC-00227,,RETIRO,2994533.92,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240106-07043,1/6/2024 1:55,ACC-00081,,DEPOSITO,2477685.53,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240106-07134,1/6/2024 9:11,ACC-00163,,RETIRO,1409299.42,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240106-09997,1/6/2024 14:39,ACC-00067,ACC-00259,TRANSFERENCIA,4171711.7,EXITOSA,CAJERO,Transferencia a ACC-00259
TRX-20240107-01013,1/7/2024 20:06,ACC-00048,,PAGO_SERVICIO,205853.12,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240107-01265,1/7/2024 22:44,ACC-00017,,DEPOSITO,1919118.27,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240107-01957,1/7/2024 17:16,ACC-00295,,PAGO_SERVICIO,183629.19,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240107-09965,1/7/2024 21:33,ACC-00320,ACC-00439,TRANSFERENCIA,1042364.36,EXITOSA,APP_MOVIL,Transferencia a ACC-00439
TRX-20240108-00154,1/8/2024 12:05,ACC-00233,,RETIRO,482767.4,EXITOSA,WEB,Retiro en cajero
TRX-20240108-00170,1/8/2024 18:05,ACC-00065,,RETIRO,2706655.07,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240108-00470,1/8/2024 13:21,ACC-00405,,PAGO_SERVICIO,246276.15,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20240108-01385,1/8/2024 18:03,ACC-00250,,DEPOSITO,4311535.34,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20240108-01534,1/8/2024 10:21,ACC-00107,,DEPOSITO,2377145.44,PENDIENTE,WEB,Depósito en cuenta
TRX-20240108-01873,1/8/2024 8:08,ACC-00112,,DEPOSITO,8026973.71,EXITOSA,WEB,Depósito en cuenta
TRX-20240108-02150,1/8/2024 0:29,ACC-00433,ACC-00011,TRANSFERENCIA,4064029.35,EXITOSA,CAJERO,Transferencia a ACC-00011
TRX-20240108-02851,1/8/2024 13:57,ACC-00041,ACC-00031,TRANSFERENCIA,3165099.59,EXITOSA,WEB,Transferencia a ACC-00031
TRX-20240108-03844,1/8/2024 16:26,ACC-00058,,DEPOSITO,537803.54,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240108-04005,1/8/2024 8:23,ACC-00212,,DEPOSITO,1188801.22,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240108-04569,1/8/2024 11:32,ACC-00053,,RETIRO,1701342.53,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240108-05116,1/8/2024 14:21,ACC-00134,,PAGO_SERVICIO,318005.84,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240108-06456,1/8/2024 0:53,ACC-00432,,RETIRO,440858.99,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240108-07181,1/8/2024 19:10,ACC-00333,,DEPOSITO,3974261.78,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240108-07599,1/8/2024 20:03,ACC-00285,,DEPOSITO,663462.45,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240108-08076,1/8/2024 3:55,ACC-00291,,RETIRO,458757.24,EXITOSA,WEB,Retiro en cajero
TRX-20240108-08417,1/8/2024 20:29,ACC-00288,ACC-00104,TRANSFERENCIA,4075623.28,RECHAZADA,CAJERO,Transferencia a ACC-00104
TRX-20240108-08459,1/8/2024 2:46,ACC-00148,,DEPOSITO,1179422.43,EXITOSA,WEB,Depósito en cuenta
TRX-20240108-08704,1/8/2024 20:54,ACC-00003,,DEPOSITO,1474057.79,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240108-09799,1/8/2024 20:26,ACC-00252,ACC-00414,TRANSFERENCIA,4454972.37,EXITOSA,APP_MOVIL,Transferencia a ACC-00414
TRX-20240108-09977,1/8/2024 5:35,ACC-00137,ACC-00165,TRANSFERENCIA,679135.82,EXITOSA,APP_MOVIL,Transferencia a ACC-00165
TRX-20240109-00831,1/9/2024 7:48,ACC-00371,ACC-00197,TRANSFERENCIA,2160945.7,EXITOSA,APP_MOVIL,Transferencia a ACC-00197
TRX-20240109-02127,1/9/2024 19:01,ACC-00222,ACC-00052,TRANSFERENCIA,3795496.59,EXITOSA,CAJERO,Transferencia a ACC-00052
